galaxy,stationary_role,galaxy_point_index,radius_kpc,sigma_neutral_gas_1p33_msun_pc2,sigma_disk_per_unit_upsilon_msun_pc2,sigma_bulge_per_unit_upsilon_msun_pc2,sigma_baryon_rule,sigma_baryon_status,source_current_rule,source_current_velocity_status,vobs_used_as_source_current,hi_profile_kind,hi_profile_evaluation_method,hi_source_artifact,hi_freeze_row_key
NGC3198,calibration,17,5.78,6.36779411765,113.63,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:17
NGC3198,calibration,18,6.1,6.4125,101.19,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:18
NGC3198,calibration,19,6.43,6.45441176471,86.52,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:19
NGC3198,calibration,20,6.74,6.45441176471,70.23,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:20
NGC3198,calibration,21,7.06,6.46279411765,57.67,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:21
NGC3198,calibration,22,8.04,6.59970588236,40.74,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:22
NGC3198,calibration,23,9.04,6.84000000001,31.83,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:23
NGC3198,calibration,24,10.04,6.51029411765,26.64,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:24
NGC3198,calibration,25,11.04,5.88441176471,21.02,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:25
NGC3198,calibration,26,12.05,6.20992647059,15.42,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:26
NGC3198,calibration,27,14.05,4.74301470588,6.42,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:27
NGC3198,calibration,28,16.07,0,2.95,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:28
NGC3198,calibration,29,18.13,0,2.39,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:29
NGC3198,calibration,30,20.05,0,1.44,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:30
NGC3198,calibration,31,22.12,0,0.72,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:31
NGC3198,calibration,32,24.03,0,0.28,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:32
NGC3198,calibration,33,26.1,0,0.16,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:33
NGC3198,calibration,34,28.16,0,0.08,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:34
NGC3198,calibration,35,30.08,0,0.04,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:35
NGC3198,calibration,36,32.14,0,0.02,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:36
NGC3198,calibration,37,34.06,0,0.01,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:37
NGC3198,calibration,38,36.12,0,0.01,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:38
NGC3198,calibration,39,38.19,0,0,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:39
NGC3198,calibration,40,40.1,0,0,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:40
NGC3198,calibration,41,42.17,0,0,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:41
NGC3198,calibration,42,44.08,0,0,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3198:42
NGC3521,blind,0,0.51,4.64054679145,5592.84,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:0
NGC3521,blind,1,0.69,4.97370721925,4363.43,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:1
NGC3521,blind,2,0.86,5.38954812834,3675.14,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:2
NGC3521,blind,3,1.03,5.93379144385,2808.28,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:3
NGC3521,blind,4,1.2,6.58065508022,2150.5,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:4
NGC3521,blind,5,1.38,7.21954278075,2033.53,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:5
NGC3521,blind,6,1.55,7.7739973262,1846.64,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:6
NGC3521,blind,7,1.71,8.16661319073,1668.78,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:7
NGC3521,blind,8,1.89,8.32968805704,1505.22,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:8
NGC3521,blind,9,2.06,8.48370320856,1378.94,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:9
NGC3521,blind,10,2.23,8.5080882353,1175.03,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:10
NGC3521,blind,11,2.41,8.5080882353,926.08,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:11
NGC3521,blind,12,2.58,8.58053208557,830.56,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:12
NGC3521,blind,13,2.75,8.67294117648,769.64,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:13
NGC3521,blind,14,2.92,9.01204545455,727.61,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:14
NGC3521,blind,15,3.09,9.47409090909,682.48,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:15
NGC3521,blind,16,3.26,9.85978074866,633.6,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:16
NGC3521,blind,17,3.43,10.1832125669,575.82,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:17
NGC3521,blind,18,3.61,10.3433917112,523.07,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:18
NGC3521,blind,19,3.78,10.2971871657,481.98,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:19
NGC3521,blind,20,3.95,10.2248830214,430.64,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:20
NGC3521,blind,21,4.12,10.1093716577,369.64,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:21
NGC3521,blind,22,4.29,9.99386029411,310.22,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:22
NGC3521,blind,23,4.46,9.975,258.02,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:23
NGC3521,blind,24,4.64,9.975,208.23,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:24
NGC3521,blind,25,4.81,9.68705347594,177.5,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:25
NGC3521,blind,26,4.98,9.31741711231,157.71,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:26
NGC3521,blind,27,5.15,8.94778074867,143.45,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:27
NGC3521,blind,28,5.32,8.57814438503,128.98,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:28
NGC3521,blind,29,5.49,8.35984759359,118.36,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:29
NGC3521,blind,30,5.67,8.2620026738,108.99,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:30
NGC3521,blind,31,5.84,8.2335026738,100.28,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:31
NGC3521,blind,32,6.01,8.27200646168,93.06,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:32
NGC3521,blind,33,6.19,8.3128302139,85.94,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:33
NGC3521,blind,34,6.35,8.35631684492,77.79,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:34
NGC3521,blind,35,6.64,8.38545187166,62.26,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:35
NGC3521,blind,36,8.82,8.10588770054,27.97,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,piecewise_linear,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:36
NGC3521,blind,37,11.07,0,11.92,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:37
NGC3521,blind,38,13.32,0,6.19,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:38
NGC3521,blind,39,15.49,0,1.91,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:39
NGC3521,blind,40,17.74,0,0,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,outer_zero,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,NGC3521:40
NGC4559,calibration,0,0.67,13.755454877,523.98,0,Sigma_b = Sigma_gas + Upsilon_d*Sigma_disk_ml1 + Upsilon_b*Sigma_bulge_ml1,basis_only; stellar_mass_to_light_nuisance_not_applied,J = Sigma_b * V_model,self_consistent_model_velocity_required; not_evaluated,0,tabulated,inner_constant,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,NGC4559:0
